Frame, Bicycle, Car, Motorbike, Bus, Truck, Ambulance, Fire Truck, Traffic Density (units/km)
0, 0, 7, 0, 1, 0, 0, 18.00
1, 0, 7, 0, 1, 0, 0, 18.00
2, 0, 7, 0, 0, 1, 0, 18.00
3, 0, 7, 0, 0, 1, 0, 18.00
4, 0, 7, 0, 0, 1, 0, 18.00
5, 0, 7, 0, 0, 1, 0, 18.00
6, 0, 7, 0, 0, 1, 0, 18.00
7, 0, 6, 0, 0, 2, 0, 20.00
8, 0, 7, 0, 0, 1, 0, 18.00
9, 0, 7, 0, 0, 1, 0, 18.00
10, 0, 7, 0, 0, 1, 0, 18.00
11, 0, 7, 0, 0, 1, 0, 18.00
12, 0, 7, 0, 0, 1, 0, 18.00
13, 0, 7, 0, 0, 1, 0, 18.00
14, 0, 7, 0, 0, 1, 0, 18.00
15, 0, 8, 0, 0, 1, 0, 20.00
16, 0, 7, 0, 0, 1, 0, 18.00
17, 0, 7, 0, 1, 0, 0, 18.00
18, 0, 6, 0, 1, 0, 0, 16.00
19, 0, 6, 0, 1, 0, 0, 16.00
20, 0, 7, 0, 1, 0, 0, 18.00
21, 0, 8, 0, 0, 1, 0, 20.00
22, 0, 8, 0, 0, 1, 0, 20.00
23, 0, 8, 0, 0, 1, 0, 20.00
24, 0, 9, 0, 0, 1, 0, 22.00
25, 0, 7, 0, 0, 1, 0, 18.00
26, 0, 7, 0, 0, 1, 0, 18.00
27, 0, 7, 0, 0, 1, 0, 18.00
28, 0, 7, 0, 0, 1, 0, 18.00
29, 0, 7, 0, 0, 1, 0, 18.00
30, 0, 7, 0, 0, 1, 0, 18.00
31, 0, 7, 0, 0, 1, 0, 18.00
32, 0, 7, 0, 0, 1, 0, 18.00
33, 0, 7, 0, 1, 0, 0, 18.00
34, 0, 8, 0, 0, 1, 0, 20.00
35, 0, 7, 0, 0, 0, 0, 14.00
36, 0, 8, 0, 0, 0, 0, 16.00
37, 0, 7, 0, 0, 0, 0, 14.00
38, 0, 7, 0, 1, 0, 0, 18.00
39, 0, 7, 0, 0, 0, 0, 14.00
40, 0, 7, 0, 1, 0, 0, 18.00
41, 0, 8, 0, 0, 1, 0, 20.00
42, 0, 7, 0, 0, 1, 0, 18.00
43, 0, 8, 0, 0, 0, 0, 16.00
44, 0, 8, 0, 0, 1, 0, 20.00
45, 0, 9, 0, 0, 1, 0, 22.00
46, 0, 8, 0, 0, 1, 0, 20.00
47, 0, 8, 0, 0, 1, 0, 20.00
48, 0, 8, 0, 0, 1, 0, 20.00
49, 0, 9, 0, 0, 0, 0, 18.00
50, 0, 8, 0, 0, 0, 0, 16.00
51, 0, 8, 0, 0, 1, 0, 20.00
52, 0, 8, 0, 0, 1, 0, 20.00
53, 0, 8, 0, 0, 1, 0, 20.00
54, 0, 8, 0, 0, 0, 0, 16.00
55, 0, 9, 0, 0, 0, 0, 18.00
56, 0, 9, 0, 0, 0, 0, 18.00
57, 0, 9, 0, 0, 0, 0, 18.00
58, 0, 9, 0, 0, 0, 0, 18.00
59, 0, 8, 0, 0, 0, 0, 16.00
60, 0, 8, 0, 0, 0, 0, 16.00
61, 0, 7, 0, 0, 1, 0, 18.00
62, 0, 6, 0, 0, 2, 0, 20.00
63, 0, 8, 0, 0, 1, 0, 20.00
64, 0, 8, 0, 0, 1, 0, 20.00
65, 0, 8, 0, 0, 1, 0, 20.00
66, 0, 8, 0, 0, 1, 0, 20.00
67, 0, 6, 0, 0, 1, 0, 16.00
68, 0, 6, 0, 0, 1, 0, 16.00
69, 0, 5, 0, 0, 1, 0, 14.00
70, 0, 6, 0, 0, 1, 0, 16.00
71, 0, 5, 0, 0, 1, 0, 14.00
72, 0, 7, 0, 0, 1, 0, 18.00
73, 0, 5, 0, 0, 1, 0, 14.00
74, 0, 6, 0, 0, 1, 0, 16.00
75, 0, 7, 0, 0, 0, 0, 14.00
76, 0, 7, 0, 0, 1, 0, 18.00
77, 0, 7, 0, 0, 0, 0, 14.00
78, 0, 7, 0, 0, 1, 0, 18.00
79, 0, 8, 0, 0, 0, 0, 16.00
80, 0, 9, 0, 0, 0, 0, 18.00
81, 0, 7, 0, 0, 0, 0, 14.00
82, 0, 9, 0, 0, 0, 0, 18.00
83, 0, 8, 0, 0, 0, 0, 16.00
84, 0, 7, 0, 0, 0, 0, 14.00
85, 0, 7, 0, 0, 1, 0, 18.00
86, 0, 8, 0, 0, 0, 0, 16.00
87, 0, 7, 0, 0, 0, 0, 14.00
88, 0, 8, 0, 0, 0, 0, 16.00
89, 0, 8, 0, 0, 0, 0, 16.00
90, 0, 9, 0, 0, 0, 0, 18.00
91, 0, 9, 0, 0, 0, 0, 18.00
92, 0, 9, 0, 0, 0, 0, 18.00
93, 0, 10, 0, 0, 0, 0, 20.00
94, 0, 9, 0, 0, 0, 0, 18.00
95, 0, 9, 0, 0, 0, 0, 18.00
96, 0, 9, 0, 0, 0, 0, 18.00
97, 0, 10, 0, 0, 0, 0, 20.00
98, 0, 10, 0, 0, 0, 0, 20.00
99, 0, 10, 0, 0, 0, 0, 20.00
100, 0, 9, 0, 0, 0, 0, 18.00
101, 0, 8, 0, 0, 0, 0, 16.00
102, 0, 8, 0, 0, 0, 0, 16.00
103, 0, 9, 0, 0, 0, 0, 18.00
104, 0, 8, 0, 0, 0, 0, 16.00
105, 0, 8, 0, 0, 0, 0, 16.00
106, 0, 9, 0, 0, 0, 0, 18.00
107, 0, 9, 0, 0, 0, 0, 18.00
108, 0, 9, 0, 0, 0, 0, 18.00
109, 0, 9, 0, 0, 0, 0, 18.00
110, 0, 8, 0, 0, 0, 0, 16.00
111, 0, 9, 0, 0, 0, 0, 18.00
112, 0, 9, 0, 0, 0, 0, 18.00
113, 0, 9, 0, 0, 0, 0, 18.00
114, 0, 9, 0, 0, 0, 0, 18.00
115, 0, 8, 0, 0, 0, 0, 16.00
116, 0, 8, 0, 0, 0, 0, 16.00
117, 0, 9, 0, 0, 0, 0, 18.00
118, 0, 9, 0, 0, 0, 0, 18.00
119, 0, 9, 0, 0, 0, 0, 18.00
120, 0, 9, 0, 0, 0, 0, 18.00
121, 0, 9, 0, 0, 0, 0, 18.00
122, 0, 9, 0, 0, 0, 0, 18.00
123, 0, 9, 0, 0, 0, 0, 18.00
124, 0, 9, 0, 0, 0, 0, 18.00
125, 0, 9, 0, 0, 0, 0, 18.00
126, 0, 9, 0, 0, 0, 0, 18.00
127, 0, 9, 0, 0, 0, 0, 18.00
128, 0, 10, 0, 0, 0, 0, 20.00
129, 0, 9, 0, 0, 0, 0, 18.00
130, 0, 10, 0, 0, 0, 0, 20.00
131, 0, 9, 0, 0, 0, 0, 18.00
132, 0, 8, 0, 0, 0, 0, 16.00
133, 0, 10, 0, 0, 0, 0, 20.00
134, 0, 8, 0, 1, 0, 0, 20.00
135, 0, 8, 0, 1, 0, 0, 20.00
136, 0, 8, 0, 1, 0, 0, 20.00
137, 0, 9, 0, 0, 1, 0, 22.00
138, 0, 11, 0, 0, 1, 0, 26.00
139, 0, 8, 0, 0, 0, 0, 16.00
140, 0, 10, 0, 0, 0, 0, 20.00
141, 0, 9, 0, 0, 0, 0, 18.00
142, 0, 10, 0, 0, 0, 0, 20.00
143, 0, 9, 0, 0, 0, 0, 18.00
144, 0, 9, 0, 0, 0, 0, 18.00
145, 0, 9, 0, 0, 0, 0, 18.00
146, 0, 9, 0, 0, 0, 0, 18.00
147, 0, 10, 0, 0, 0, 0, 20.00
148, 0, 8, 0, 0, 0, 0, 16.00
149, 0, 9, 0, 0, 0, 0, 18.00
150, 0, 11, 0, 0, 0, 0, 22.00
151, 0, 10, 0, 0, 0, 0, 20.00
152, 0, 12, 0, 0, 0, 0, 24.00
153, 0, 11, 0, 0, 0, 0, 22.00
154, 0, 12, 0, 0, 0, 0, 24.00
155, 0, 10, 0, 0, 0, 0, 20.00
156, 0, 12, 0, 0, 0, 0, 24.00
157, 0, 12, 0, 0, 0, 0, 24.00
158, 0, 10, 0, 0, 0, 0, 20.00
159, 0, 10, 0, 0, 0, 0, 20.00
160, 0, 11, 0, 0, 0, 0, 22.00
161, 0, 11, 0, 0, 0, 0, 22.00
162, 0, 10, 0, 0, 0, 0, 20.00
163, 0, 11, 0, 0, 0, 0, 22.00
164, 0, 11, 0, 0, 0, 0, 22.00
165, 0, 11, 0, 0, 0, 0, 22.00
166, 0, 11, 0, 0, 0, 0, 22.00
167, 0, 11, 0, 0, 0, 0, 22.00
168, 0, 11, 0, 0, 0, 0, 22.00
169, 0, 11, 0, 0, 0, 0, 22.00
170, 0, 11, 0, 0, 0, 0, 22.00
171, 0, 10, 0, 0, 0, 0, 20.00
172, 0, 10, 0, 0, 0, 0, 20.00
173, 0, 10, 0, 0, 0, 0, 20.00
174, 0, 11, 0, 0, 0, 0, 22.00
175, 0, 11, 0, 0, 0, 0, 22.00
176, 0, 11, 0, 0, 0, 0, 22.00
177, 0, 11, 0, 0, 0, 0, 22.00
178, 0, 12, 0, 0, 0, 0, 24.00
179, 0, 11, 0, 0, 0, 0, 22.00
180, 0, 13, 0, 0, 0, 0, 26.00
181, 0, 13, 0, 0, 0, 0, 26.00
182, 0, 13, 0, 0, 0, 0, 26.00
183, 0, 13, 0, 0, 0, 0, 26.00
184, 0, 11, 0, 0, 0, 0, 22.00
185, 0, 11, 0, 0, 0, 0, 22.00
186, 0, 12, 0, 0, 0, 0, 24.00
187, 0, 11, 0, 0, 0, 0, 22.00
188, 0, 11, 0, 0, 0, 0, 22.00
189, 0, 11, 0, 0, 0, 0, 22.00
190, 0, 12, 0, 0, 0, 0, 24.00
191, 0, 13, 0, 0, 0, 0, 26.00
192, 0, 13, 0, 0, 0, 0, 26.00
193, 0, 13, 0, 0, 0, 0, 26.00
194, 0, 13, 0, 0, 0, 0, 26.00
195, 0, 13, 0, 0, 0, 0, 26.00
